,price,ID,vehicle_type,year,transmission,horsepower,km,fuel_type,brand
3791,25999,8074300710,small_car,2019,manual,72,23619,gas,Peugeot
3792,2800,8071194920,suv,2019,manual,130,1152,diesel,Peugeot
3793,5900,8068633938,suv,2018,manual,83,32527,gas,Peugeot
3794,19900,8074284783,suv,2011,automatic,163,149000,diesel,Chrysler
3795,35999,8074299533,small_car,2019,manual,70,12184,gas,Opel
3796,16499,8073036271,small_car,2013,automatic,68,149000,diesel,Peugeot
3797,34900,8074372153,cabrio,2014,manual,112,75504,diesel,MINI
3798,12990,8065063601,sports_tourism_van,2018,manual,90,36512,gas,Renault
3799,28999,8074299934,small_car,2019,manual,70,11431,gas,Opel
3800,27490,8074299030,suv,2019,manual,82,24328,gas,Citroën
3801,24990,8062152672,small_car,2019,manual,82,20614,gas,Peugeot
3802,22990,8041962606,small_car,2018,manual,69,31568,gas,Fiat
3803,6950,8063476765,small_car,2019,automatic,116,19347,diesel,Mercedes-Benz
3804,15500,8069631248,sports_tourism_van,2011,automatic,112,192000,diesel,Peugeot
3805,31000,8068977621,small_car,2019,manual,102,16590,diesel,Peugeot
3806,13500,8074488988,small_car,2016,manual,95,118923,diesel,Opel
3807,10500,8072256614,sports_tourism_van,2014,automatic,200,130000,hybrid,Peugeot
3808,9500,8072170612,large_family_car,2019,manual,130,8521,diesel,Peugeot
3809,24350,8037853100,sports_tourism_van,1999,automatic,150,260000,diesel,Mercedes-Benz
3810,26749,8067076567,suv,2018,automatic,195,16900,diesel,Jeep
3811,9875,8069972769,suv,2018,manual,120,39148,diesel,Fiat
3812,18000,8074301263,small_car,2019,manual,72,21954,gas,Peugeot
3813,12500,8069935780,suv,2018,automatic,120,37611,diesel,Fiat
3814,8500,8063505918,suv,2011,manual,110,165000,diesel,Nissan
3815,25900,8075682934,suv,2005,manual,75,139000,gas,Renault
3816,18000,8073033198,large_family_car,2011,automatic,300,150000,gas,Porsche
3817,11200,8062072215,small_car,2018,manual,75,28470,gas,SEAT
3818,31749,8075682669,sports_tourism_van,2019,manual,116,16268,diesel,Renault
3819,19900,8068298011,sports_tourism_van,2014,manual,115,75000,diesel,Ford
3820,25999,8073862074,suv,2005,automatic,224,315000,diesel,Mercedes-Benz
3821,5500,8063472053,cabrio,2010,manual,95,85579,diesel,Fiat
3822,9875,8049058094,large_family_car,2011,automatic,265,219000,diesel,Mercedes-Benz
3823,15500,8066276402,coupé,2005,automatic,626,25000,gas,Mercedes-Benz
3824,28999,8062210581,large_family_car,2014,automatic,250,135000,diesel,Porsche
3825,25900,8072455908,suv,2015,manual,120,71000,diesel,Peugeot
3826,16499,8064927895,sports_tourism_van,2018,manual,110,21700,diesel,Opel
3827,2800,8074305069,small_car,2018,manual,120,76000,diesel,Ford
3828,6950,8074488833,small_car,2016,manual,95,112948,diesel,Opel
3829,10500,8067881247,sports_tourism_van,2014,manual,150,155000,diesel,SEAT
3830,35999,8071189826,cabrio,2018,automatic,90,6800,gas,Smart
3831,7000,8061978375,coupé,2011,automatic,313,130000,diesel,BMW
3832,14800,8074305869,suv,2017,manual,125,85000,diesel,Renault
3833,18000,8070444951,coupé,2012,automatic,740,21000,gas,Ferrari
3834,24990,8053828122,sports_tourism_van,2016,manual,136,152000,diesel,Mercedes-Benz
3835,13500,8047362295,sports_tourism_van,2014,manual,105,210000,diesel,VW
3836,5900,8074058184,sports_tourism_van,2016,manual,110,83000,diesel,Opel
3837,9500,8062043117,sports_tourism_van,2019,automatic,150,8000,diesel,MINI
3838,26749,8053353096,sports_tourism_van,2015,manual,120,105000,diesel,Ford
3839,27490,8073180787,coupé,2019,automatic,390,5000,gas,Mercedes-Benz
3840,31000,8069593810,sports_tourism_van,2015,manual,110,120000,diesel,Renault
3841,12500,8052181803,small_car,2004,manual,90,162000,diesel,MINI
3842,9150,8074059298,small_car,2015,manual,90,95000,diesel,Hyundai
3843,24350,8075373252,small_car,2017,manual,90,60000,gas,Opel
3844,11200,8075758114,cabrio,2007,manual,126,65031,gas,Mazda
3845,9875,8062067262,small_car,2002,manual,100,220000,diesel,Honda
3846,22990,8047332301,large_family_car,2015,manual,110,200000,diesel,Audi
3847,5900,8010401622,large_family_car,1994,automatic,150,240000,diesel,Mercedes-Benz
3848,19900,8062709845,coupé,2010,automatic,231,105000,diesel,Mercedes-Benz
3849,12500,8060833139,small_car,1999,manual,58,223000,gas,Renault
3850,7000,8039859676,suv,2015,automatic,263,66247,diesel,Porsche
3851,11200,8045588155,small_car,2016,manual,90,70000,gas,Renault
3852,31749,8063127730,coupé,2010,manual,170,190000,diesel,Mercedes-Benz
3853,22990,8066462854,suv,2006,manual,109,190000,diesel,Citroën
3854,12500,8073179534,sports_tourism_van,2015,manual,90,48609,gas,Renault
3855,27490,8068012776,small_car,2000,manual,60,133179,gas,Peugeot
3856,11200,8073223962,small_car,2000,manual,50,188000,gas,Citroën
3857,35999,8071208208,sports_tourism_van,2007,manual,105,160000,diesel,Renault
3858,25900,8067909679,small_car,2005,manual,75,279000,diesel,SEAT
3859,28999,8069158161,small_car,2015,manual,116,87000,diesel,BMW
3860,15500,8063630998,small_car,2006,manual,90,216000,diesel,Opel
3861,24990,8059951334,sports_tourism_van,2008,manual,90,170000,diesel,Opel
3862,5900,8069762870,small_car,2003,manual,70,145000,diesel,Opel
3863,31000,8055116710,sports_tourism_van,2009,manual,110,208000,diesel,Ford
3864,13500,8069630067,large_family_car,2015,automatic,163,152381,diesel,Jaguar
3865,5500,8069719461,sports_tourism_van,2010,manual,160,173000,diesel,Renault
3866,2800,8055106429,sports_tourism_van,2003,manual,150,190000,diesel,Renault
3867,8500,8057983918,sports_tourism_van,2011,manual,75,175000,diesel,SEAT
3868,25999,8069764237,small_car,2005,manual,140,195000,diesel,Audi
3869,18000,8062797997,small_car,2013,manual,90,63000,diesel,Citroën
3870,34900,8049149799,small_car,2005,automatic,140,280000,diesel,Audi
3871,9875,8073179479,suv,2018,manual,90,42996,diesel,Renault
3872,6950,8071231215,small_car,2004,manual,80,125000,gas,Ford
3873,12990,8070776044,small_car,2006,manual,68,182155,gas,Peugeot
3874,7000,8056655463,suv,2005,manual,80,177099,diesel,Renault
3875,34900,8068041283,sports_tourism_van,2003,manual,65,230000,gas,Skoda
3876,11200,8075673375,small_car,2017,manual,120,126800,diesel,Peugeot
3877,18000,8073171436,large_family_car,2019,manual,120,7000,gas,Hyundai
3878,31000,8067249898,small_car,2019,manual,116,35900,gas,Audi
3879,5500,8065809703,small_car,2018,manual,60,36075,gas,VW
3880,34900,8074358445,small_car,2019,manual,102,5800,diesel,Citroën
3881,35999,8071143393,large_family_car,2018,automatic,180,30000,diesel,Jaguar
3882,18000,8073170625,large_family_car,2019,manual,120,500,gas,Kia
3883,12500,8074358439,small_car,2019,manual,110,3228,gas,Citroën
3884,24990,8047153551,small_car,2018,manual,110,25000,diesel,VW
3885,22990,8058786554,coupé,2008,manual,200,79000,gas,Audi
3886,8500,8075673748,small_car,2009,manual,70,35012,gas,VW
3887,19900,8073170689,suv,2019,manual,130,16228,diesel,Citroën
3888,13500,8066095501,sports_tourism_van,2018,automatic,120,90000,diesel,Peugeot
3889,5900,8075675146,suv,2015,manual,181,165000,diesel,Volvo
3890,2800,8071553361,suv,2018,manual,120,9200,diesel,Peugeot
3891,14800,8075673744,sports_tourism_van,2019,manual,102,16728,diesel,Peugeot
3892,28999,8073171500,small_car,2019,manual,110,250,gas,Citroën
3893,26749,8073171383,suv,2019,automatic,130,3802,gas,DS
3894,16499,8075673751,small_car,2017,manual,75,37102,gas,VW
3895,31749,8073171420,sports_tourism_van,2019,manual,116,3885,diesel,Hyundai
3896,12990,8074359010,large_family_car,2019,manual,82,13652,gas,Citroën
3897,10500,8052350392,large_family_car,2014,automatic,416,99000,hybrid,Porsche
3898,7000,8067382453,large_family_car,2018,automatic,190,18500,diesel,Audi
3899,9875,8070597870,small_car,2004,manual,150,242000,diesel,SEAT
3900,25900,8032558386,small_car,2015,manual,116,106000,diesel,MINI
3901,15500,8073170702,suv,2019,automatic,130,9070,diesel,Citroën
3902,25999,8073171429,suv,2019,manual,116,7178,diesel,Hyundai
3903,5900,8060778038,suv,2018,manual,110,34903,diesel,Renault
3904,15500,8062022548,small_car,2019,manual,116,18300,diesel,MINI
3905,18000,8063422403,small_car,2018,manual,90,18500,gas,Nissan
3906,26749,8064766106,small_car,2014,manual,110,131230,diesel,Renault
3907,18000,8063422497,small_car,2019,manual,115,14300,diesel,SEAT
3908,31000,8060778023,small_car,2019,Semi-automática,150,12000,diesel,MINI
3909,7000,8060777868,cabrio,2017,Semi-automática,313,19443,diesel,BMW
3910,28999,8059060474,suv,2019,manual,116,28200,diesel,BMW
3911,9150,8063422355,suv,2017,automatic,200,66000,diesel,Hyundai
3912,34900,8041351767,large_family_car,2010,Semi-automática,130,202000,diesel,Opel
3913,27490,8056541119,small_car,2018,manual,95,30484,diesel,SEAT
3914,31749,8059060519,small_car,2018,manual,116,16100,diesel,BMW
3915,13500,8062022513,sports_tourism_van,2018,Semi-automática,190,14000,diesel,BMW
3916,12500,8043059950,small_car,2008,manual,69,166000,gas,Fiat
3917,25900,8062022481,small_car,2019,automatic,108,3451,electric,Renault
3918,19900,8063422773,large_family_car,2019,Semi-automática,160,5000,diesel,Mercedes-Benz
3919,12990,8062023209,large_family_car,2019,Semi-automática,177,20000,diesel,Peugeot
3920,8500,8037926670,cabrio,2010,Semi-automática,231,146557,diesel,Mercedes-Benz
3921,9875,8037508632,small_car,2004,manual,140,248000,diesel,Audi
3922,9500,8075665842,small_car,1997,manual,90,145000,gas,Opel
3923,35999,8056541080,small_car,2019,Semi-automática,170,9900,diesel,MINI
3924,24350,8065810221,suv,2018,manual,115,34598,diesel,VW
3925,24990,8064746786,large_family_car,2016,manual,180,104000,diesel,Alfa Romeo
3926,10500,8062023259,suv,2018,manual,115,17000,diesel,Hyundai
3927,5900,8064886125,small_car,2019,automatic,150,7500,electric,Nissan
3928,8500,8001151682,small_car,2007,manual,140,162545,diesel,VW
3929,16499,8038043740,small_car,2016,manual,90,96744,diesel,VW
3930,15500,8067954175,small_car,2018,manual,102,20685,gas,MINI
3931,25900,8067954286,small_car,2018,manual,75,28185,gas,VW
3932,7000,8033778717,small_car,2014,manual,75,156010,diesel,SEAT
3933,9150,8053496207,large_family_car,2014,automatic,245,74198,diesel,Audi
3934,35999,8064886147,suv,2017,manual,130,29000,diesel,Nissan
3935,12500,8065653461,suv,2018,manual,115,17500,diesel,Nissan
3936,28999,8053496295,suv,2018,automatic,190,26350,diesel,Audi
3937,19900,8067954162,small_car,2018,manual,102,20479,gas,MINI
3938,31749,8064886014,sports_tourism_van,2017,manual,110,52808,diesel,Renault
3939,14800,8039146531,suv,2014,manual,140,136900,diesel,Ford
3940,18000,8053771019,suv,2018,manual,110,4521,diesel,Nissan
3941,18000,8073103056,small_car,2014,manual,116,110000,diesel,BMW
3942,13500,8067954321,small_car,2019,manual,116,10500,diesel,BMW
3943,12500,8067953873,sports_tourism_van,2018,Semi-automática,150,13349,diesel,BMW
3944,12990,8067954363,small_car,2019,manual,72,2500,gas,Toyota
3945,10500,8067954338,large_family_car,2019,manual,160,8000,diesel,Mercedes-Benz
3946,24350,8041354842,small_car,2015,manual,109,129987,diesel,Mercedes-Benz
3947,22990,8067953915,coupé,2014,manual,184,149304,diesel,BMW
3948,25999,8053832658,suv,2018,manual,95,34763,diesel,Fiat
3949,6950,8075308441,large_family_car,2013,automatic,312,213000,diesel,BMW
3950,9875,8067954056,large_family_car,2019,Semi-automática,160,16500,diesel,Mercedes-Benz
3951,11200,8046545055,suv,2018,manual,99,11072,diesel,Opel
3952,5500,8064886163,small_car,2019,manual,80,5837,gas,VW
3953,31000,8064886023,sports_tourism_van,2017,manual,110,53003,diesel,Renault
3954,27490,8064886037,suv,2018,manual,110,29339,diesel,Renault
3955,26749,8053496717,small_car,2018,automatic,150,4454,electric,Nissan
3956,24990,8064885927,sports_tourism_van,2017,automatic,150,51470,diesel,Audi
3957,9500,8056531351,large_family_car,2018,manual,180,4730,gas,Abarth
3958,19900,8069677549,sports_tourism_van,2018,Semi-automática,150,37322,diesel,BMW
3959,12500,8069677549,sports_tourism_van,2018,Semi-automática,150,37322,diesel,BMW
3960,35999,8073153188,suv,2019,Semi-automática,224,6201,hybrid,BMW
3961,10500,8071163662,large_family_car,2019,automatic,109,1000,diesel,Mercedes-Benz
3962,12990,8071163650,sports_tourism_van,2019,Semi-automática,190,2000,diesel,Mercedes-Benz
3963,27490,8073152807,small_car,2019,Semi-automática,116,15500,diesel,BMW
3964,14800,8073152993,small_car,2019,manual,100,19900,diesel,Peugeot
3965,31000,8073153101,large_family_car,2019,Semi-automática,190,8485,diesel,BMW
3966,31749,8073153314,large_family_car,2019,Semi-automática,150,14216,diesel,BMW
3967,5500,8073153176,suv,2019,manual,116,13000,diesel,BMW
3968,25999,8073152771,suv,2016,manual,115,27321,diesel,Hyundai
3969,24350,8073152698,small_car,2017,automatic,170,30198,electric,BMW
3970,9500,8073153215,sports_tourism_van,2015,manual,105,102200,diesel,Skoda
3971,16499,8075657622,small_car,2011,manual,184,121500,gas,MINI
3972,11200,8073153116,suv,2019,manual,82,14900,gas,Peugeot
3973,28999,8073152832,small_car,2019,Semi-automática,116,21500,diesel,BMW
3974,15500,8069677684,small_car,2019,Semi-automática,184,4329,gas,BMW
3975,9875,8069677684,small_car,2019,Semi-automática,184,4329,gas,BMW
3976,26749,8073152948,small_car,2019,automatic,116,11000,diesel,BMW
3977,9150,8073152796,suv,2019,manual,116,8100,diesel,BMW
3978,6950,8073153153,large_family_car,2019,Semi-automática,150,12400,diesel,BMW
3979,7000,8073152962,small_car,2019,automatic,116,10000,diesel,BMW
3980,24990,8073153300,suv,2019,manual,116,6500,diesel,BMW
3981,5900,8073153085,small_car,2018,manual,116,18000,diesel,MINI
3982,18000,8073152725,small_car,2015,manual,116,50840,diesel,BMW
3983,25900,8071163327,small_car,2018,manual,116,39000,diesel,BMW
3984,22990,8069677519,sports_tourism_van,2018,Semi-automática,150,27939,diesel,BMW
3985,31000,8069677402,sports_tourism_van,2019,Semi-automática,150,9290,diesel,BMW
3986,14800,8069677721,suv,2019,automatic,116,12675,diesel,BMW
3987,35999,8063396746,large_family_car,2017,automatic,180,24234,diesel,Alfa Romeo
3988,7000,8069677366,small_car,2018,automatic,170,19433,electric,BMW
3989,25999,8053686468,small_car,2017,automatic,170,20000,hybrid,BMW
3990,27490,8075656235,small_car,2008,manual,90,180000,diesel,Opel
3991,18000,8062009911,suv,2012,manual,107,145540,diesel,Dacia
3992,5500,8069677572,small_car,2018,manual,95,14554,diesel,SEAT
3993,19900,8075655574,sports_tourism_van,2012,manual,90,100000,diesel,SEAT
3994,28999,8062010026,small_car,2018,manual,69,39025,gas,Fiat
3995,8500,8069677535,sports_tourism_van,2018,Semi-automática,150,25639,diesel,BMW
3996,26749,8052739170,large_family_car,2008,manual,170,150000,diesel,Mercedes-Benz
3997,16499,8069677702,suv,2019,automatic,116,14547,diesel,BMW
3998,25900,8072400577,suv,2019,manual,116,12000,diesel,BMW
3999,6950,8069677527,sports_tourism_van,2018,Semi-automática,150,29849,diesel,BMW
4000,5900,8057903889,large_family_car,2017,manual,90,58000,diesel,SEAT
4001,13500,8072400559,small_car,2018,manual,75,29374,gas,VW
4002,11200,8069677478,small_car,2018,Semi-automática,150,21854,diesel,BMW
4003,15500,8075655276,small_car,2010,manual,62,141000,gas,SEAT
4004,2800,8069677436,suv,2019,automatic,150,10710,gas,Audi
4005,24990,8069677602,cabrio,2018,manual,136,28095,gas,MINI
4006,9500,8062010005,sports_tourism_van,2018,manual,115,28367,gas,SEAT
4007,24350,8069677584,small_car,2018,manual,95,16995,diesel,SEAT
4008,31749,8062010059,small_car,2018,manual,69,25118,gas,Fiat
4009,7000,8074342451,large_family_car,2019,Semi-automática,194,12000,diesel,Mercedes-Benz
4010,14800,8067938001,small_car,2018,manual,84,29000,gas,Kia
4011,10500,8075625617,coupé,2010,manual,330,27682,gas,Ford
4012,2800,8067938057,small_car,2017,manual,95,33374,gas,Audi
4013,35999,8074342331,small_car,2019,manual,60,5772,gas,VW
4014,24990,8074342443,suv,2019,automatic,116,12000,diesel,BMW
4015,27490,8074342422,coupé,2020,manual,116,7500,diesel,Mercedes-Benz
4016,22990,8072400436,small_car,2018,manual,75,24518,gas,VW
4017,34900,8067938244,suv,2018,manual,95,22648,diesel,SEAT
4018,24350,8075650701,small_car,2015,manual,90,141000,diesel,Mercedes-Benz
4019,16499,8067938017,small_car,2017,manual,72,68954,gas,Toyota
4020,11200,8067938038,small_car,2018,manual,75,27137,gas,Hyundai
4021,31000,8074342428,coupé,2020,manual,116,7500,diesel,Mercedes-Benz
4022,5900,8074342414,small_car,2015,automatic,190,90000,diesel,BMW
4023,5500,8075650962,sports_tourism_van,2013,manual,170,160735,diesel,Mercedes-Benz
4024,10500,8075654483,small_car,2014,manual,116,120000,diesel,BMW
4025,6950,8064314264,suv,1996,manual,100,308000,diesel,Mitsubishi
4026,9875,8072400496,sports_tourism_van,2019,manual,100,22642,diesel,Peugeot
4027,8500,8072400542,small_car,2017,automatic,100,25000,hybrid,Toyota
4028,12990,8067938131,suv,2014,manual,77,38051,diesel,Kia
4029,5900,8046529033,small_car,2014,manual,115,146403,diesel,Volvo
4030,6950,8075648757,small_car,2005,manual,75,124000,gas,Chevrolet
4031,24350,8075647728,sports_tourism_van,2014,manual,90,128000,diesel,Renault
4032,31749,8067353097,large_family_car,2015,manual,120,60980,diesel,VW
4033,9500,8064878503,sports_tourism_van,2013,manual,105,51273,diesel,Skoda
4034,31749,8064878102,sports_tourism_van,2017,automatic,190,30418,diesel,Volvo
4035,13500,8075650193,small_car,2019,automatic,170,1000,electric,BMW
4036,16499,8072372239,coupé,2013,automatic,184,170000,diesel,BMW
4037,25900,8075650224,suv,2020,automatic,115,185,gas,VW
4038,7000,8067353048,suv,2013,manual,140,130494,diesel,VW
4039,26749,8063401787,suv,2015,manual,120,51118,diesel,Peugeot
4040,28999,8064876252,sports_tourism_van,2014,manual,143,100218,diesel,BMW
4041,10500,8075650187,small_car,2017,manual,170,32793,diesel,MINI
4042,34900,8075650128,large_family_car,2019,automatic,204,3000,diesel,Audi
4043,14800,8073984048,sports_tourism_van,2014,manual,105,97978,diesel,VW
4044,12990,8075650164,large_family_car,2018,manual,190,16930,diesel,BMW
4045,2800,8056064609,sports_tourism_van,2013,automatic,184,49500,diesel,BMW
4046,24990,8067353077,small_car,2018,manual,66,15960,gas,Hyundai
4047,22990,8061739308,suv,2011,manual,110,159100,diesel,Renault
4048,25999,8075650261,suv,2016,manual,120,84000,diesel,Peugeot
4049,18000,8075650239,small_car,2019,Semi-automática,116,1000,diesel,BMW
4050,8500,8052742072,coupé,2009,manual,106,109743,diesel,Renault
4051,9875,8075650083,small_car,2017,manual,90,28000,diesel,SEAT
4052,12500,8075650106,small_car,2018,manual,116,17692,diesel,MINI
4053,31000,8059047985,cabrio,2013,manual,105,79754,diesel,VW
4054,15500,8075650231,suv,2018,automatic,136,20000,diesel,Mercedes-Benz
4055,6950,8067604017,large_family_car,2013,automatic,95,63205,electric,Renault
4056,27490,8067703791,suv,2014,manual,90,82231,diesel,Renault
4057,26749,8075613539,large_family_car,2015,manual,110,155000,diesel,Mercedes-Benz
